c_city_id,c_city_name,c_city_reach_table
795,天门
796,天门南
797,太原
798,太原
799,太原
800,太姥山
801,太平川
802,太平庄
803,太平镇
804,太湖
805,太白
806,太谷
807,太谷
808,太阳升
809,太阳山
810,太阳沟
811,头道桥
812,奇峰塔
813,奈曼
814,奉化
815,奎屯
816,奎山
817,女儿河
818,好鲁库
819,如东
820,如皋
821,始兴
822,姑家堡
823,姚千户屯
824,姚安
825,姚家
826,姜堰
827,姜家
828,威宁
829,威岭
830,威海
831,威箐
832,威舍
833,娄山关
834,娄底
835,娄底
836,娘娘庙
837,娘子关
838,婺源
839,嫩江
840,子洲
841,子长
842,孔垄
843,孔家沟
844,孔庄
845,孔滩
846,孙吴
847,孙家
848,孙镇
849,孝南
850,孝感
851,孝感
852,孝西
853,孟家岗
854,孟庄
855,孟津
856,孤山
857,孤山口
858,孤山子
859,学庄
860,宁东
861,宁东
862,宁乡
863,宁国
864,宁安
865,宁德
866,宁明
867,宁武
868,宁波
869,宁海
870,宁陵县
871,宇宙地
872,安亭北
873,安仁
874,安化
875,安口窑
876,安图
877,安图
878,安塘
879,安多
880,安定
881,安家
882,安富镇
883,安平
884,安广
885,安庆
886,安庆沟
887,安庆
888,安康
889,安德
890,安达
891,安阳
892,安阳
893,安陆
894,安顺
895,安龙
896,宋
897,宋城路
898,完工
899,宏庆
900,官厅
901,官厅
902,官字井
903,官高
904,定南
905,定州
906,定州
907,定襄
908,定西
909,定边
910,定远
911,定陶
912,宜兴
913,宜城
914,宜宾
915,宜宾
916,宜州
917,宜昌东
918,宜春
919,宜耐
920,宜良北
921,宝华山
922,宝拉格
923,宝木吐
924,宝林
925,宝泉岭
926,宝清
927,宝老山
928,宝鸡
929,宝龙山
930,宣化
931,宣和
932,宣城
933,宣威
934,宣家沟
935,宣汉
936,容县
937,容桂
938,宽甸
939,宾阳
940,宿州
941,宿州
942,宿松
943,密云北
944,密山
945,密山
946,富县
947,富县
948,富川
949,富拉尔基
950,富海
951,富源
952,富裕
953,富锦
954,寒岭
955,寒葱沟
956,察素齐
957,对青山
958,寿阳
959,将乐
960,小东
961,小儿坪
962,小关溪
963,小南海
964,小哨
965,小姑家
966,小宋
967,小寺沟
968,小山
969,小岭
970,小市
971,小得江
972,小扬气
973,小新街
974,小月旧
975,小村
976,小榄
977,小榆树
978,小池口
979,小河沿
980,小河镇
981,小白
982,小西庄
983,小金口
984,小雨谷
985,小黑山
986,尔赛河
987,尖峰
988,尚家
989,尚志
990,尤溪
991,尹地
992,尼勒克
993,尼日
994,尼木
995,尼波
996,屏边
997,山丹
998,山坡东
999,山城镇
1000,山市
1001,山河屯
1002,山海关
1003,山湾子
1004,山阴
1005,岑溪
1006,岔江
1007,岔河
1008,岢岚
1009,岩会
1010,岩山
1011,岭北
1012,岭南
1013,岱岳
1014,岳家井
1015,岳池
1016,岳阳
1017,岳阳
1018,峡江
1019,峨眉
1020,峨眉山
1021,峨边
1022,峰洞
1023,峰高铺
1024,峻德
1025,崇信
1026,崇左
1027,崖州
1028,嵯岗
1029,巢湖
1030,巢湖
1031,工农湖
1032,左家
1033,巨宝
1034,巨野
1035,巩义
1036,巴东
1037,巴中
1038,巴山
1039,巴彦郭勒
1040,巴彦高勒
1041,巴林
1042,巴楚
1043,布敦化
1044,布海
1045,师宗
1046,师庄
1047,带岭
1048,常州
1049,常州
1050,常平
1051,常平
1052,常庄
1053,常德
1054,帽儿山
1055,干塘
1056,干溪沟
1057,平关
1058,平凉
1059,平凉
1060,平南南
1061,平原
1062,平原堡
1063,平型关
1064,平安
1065,平安驿
1066,平山
1067,平峪
1068,平庄
1069,平庄南
1070,平度
1071,平房
1072,平旺
1073,平昌
1074,平果
1075,平河口
1076,平泉
1077,平洋
1078,平田
1079,平社
1080,平等
1081,平罗
1082,平遥
1083,平遥古城
1084,平邑
1085,平顶山
1086,平顶山
1087,平顶庙
1088,广元
1089,广南卫
1090,广宁
1091,广宁寺
1092,广安
1093,广安
1094,广州
1095,广州
1096,广州
1097,广州
1098,广德
1099,广德号
1100,广水
1101,广汉北
1102,广通北
1103,广顺场
1104,庄桥
1105,庄河北
1106,庆丰
1107,庆安
1108,庆盛
1109,庆阳山
1110,庐山
1111,庐江
1112,库伦
1113,库尔勒
1114,库车
1115,库都尔
1116,应县
1117,应城
1118,庙城
1119,庙宫
1120,庙山
1121,庙岭
1122,庙庄
1123,庙阳
1124,康城
1125,康庄
1126,康金井
1127,廉江
1128,廊坊
1129,廊坊
1130,延吉
1131,延吉
1132,延安
1133,建三江
1134,建始
1135,建宁县北
1136,建昌
1137,建水
1138,建湖
1139,建瓯
1140,建瓯
1141,建设
1142,建阳
1143,开原
1144,开原
1145,开封
1146,开江
1147,开通
1148,开道
1149,开阳
1150,开鲁
1151,弋江
1152,弋阳
1153,弓棚子
1154,张三营
1155,张兰
1156,张台子
1157,张家口南
1158,张家界
1159,张掖
1160,张掖
1161,张桥
1162,张百湾
1163,张维屯
1164,张辛
1165,弥渡
1166,弯易
1167,弯道
1168,弯郎
1169,归流河
1170,当涂东
1171,当阳
1172,当雄
1173,彝良
1174,彝良
1175,彭山北
1176,彭州
1177,彭水
1178,彭泽
1179,彭阳
1180,彰武
1181,影壁山
1182,待王
1183,徐家
1184,徐州
1185,徐州
1186,徐水
1187,徐闻
1188,得耳布尔
1189,徘徊北
1190,德令哈
1191,德伯斯
1192,德保
1193,德兴
1194,德安
1195,德州
1196,德州
1197,德惠
1198,德惠
1199,德日斯图
1200,德昌
1201,德清
1202,德清
1203,德阳
1204,徽县
1205,忻州
1206,怀仁
1207,怀仁
1208,怀化
1209,怀化
1210,怀柔
1211,怀柔
1212,怀集
1213,恒地营
1214,恩施
1215,恭城
1216,息县
1217,息烽
1218,悬钟
1219,惠东
1220,惠农
1221,惠安
1222,惠山
1223,惠州
1224,惠州
1225,惠州
1226,惠环
1227,慈利
1228,成吉思汗
1229,成都
1230,成都
1231,成都
1232,成高子
1233,戚墅堰
1234,扎兰屯
1235,扎罗木得
1236,扎赉诺尔
1237,扎赉诺尔
1238,扎音河
1239,扎鲁特
1240,打柴沟
1241,打羊
1242,扬州
1243,扶余
1244,扶余
1245,扶绥
1246,承德
1247,承德
1248,抚宁
1249,抚州
1250,抚州
1251,抚松
1252,抚远
1253,抚顺
1254,抚顺
1255,拉古
1256,拉哈
1257,拉林
1258,拉白
1259,拉萨
1260,拉鲊
1261,招柏
1262,换新天
1263,揭阳
1264,攀枝花
1265,攸县南
1266,敖力布告
1267,敖头
1268,敖来
1269,敖汉
1270,敦化
1271,敦煌
1272,敬梓场
1273,文地
1274,文昌
1275,文水
1276,文登
1277,文登
1278,斗沟子
1279,斜河涧
1280,新乡
1281,新乡
1282,新会
1283,新余
1284,新余
1285,新凉
1286,新化
1287,新化
1288,新华
1289,新华屯
1290,新县
1291,新友谊
1292,新和
1293,新固镇
1294,新场
1295,新坪田
1296,新天
1297,新安
1298,新安县
1299,新安庄
1300,新寒岭
1301,新帐房
1302,新干
1303,新平坝
1304,新开
1305,新彦
1306,新晃
1307,新晃
1308,新李
1309,新杖子
1310,新松浦
1311,新林
1312,新民
1313,新江
1314,新沂
1315,新津
1316,新津
1317,新窝铺
1318,新立屯
1319,新立镇
1320,新绛
1321,新绰源
1322,新肇
1323,新邱
1324,新郑机场
1325,新都东
1326,新阳镇
1327,新青
1328,新香坊
1329,新高峰
1330,施家嘴
1331,施秉
1332,旌德
1333,旗下营
1334,无为
1335,无锡
1336,无锡
1337,无锡新区
1338,日喀则
1339,日照
1340,旧庄窝
1341,旬阳
1342,旬阳
1343,昂乃
1344,昂昂溪
1345,昆山
1346,昆山
1347,昆明
1348,昆独仑召
1349,昆都庙
1350,昆阳
1351,昌乐
1352,昌图
1353,昌图
1354,昌平
1355,昌黎
1356,明光
1357,明城
1358,明安
1359,明水河
1360,明港东
1361,明珠
1362,星朗
1363,星耀
1364,春亭阁
1365,春阳
1366,昭通
1367,昭通
1368,昭通
1369,晋中
1370,晋城
1371,晋城
1372,晋州
1373,晋江
1374,晏城
1375,晨明
1376,普兰店
1377,普宁
1378,普安
1379,普定
1380,普洱渡
1381,普湾
1382,普雄
1383,景德镇
1384,景泰
1385,暖泉
1386,曲家店
1387,曲水县
1388,曲江
1389,曲阜
1390,曲阜
1391,曲靖
1392,曹县
1393,曹家营子
1394,曾家坪子
1395,月亮田
1396,月华
1397,月山
1398,朔州
1399,朗乡
1400,望江
1401,朝中
1402,朝天
1403,朝格温多尔
1404,朝阳
1405,朝阳地
1406,朝阳川
1407,朝阳村
1408,朝阳镇
1409,木竹河
1410,木里图
1411,本溪
1412,本溪新城
1413,朱家沟
1414,朱家窑
1415,朱日和
1416,朱杨溪
1417,朱石寨
1418,李家
1419,李家坪
1420,李市镇
1421,李旺
1422,李石寨
1423,杏树
1424,杏树屯
1425,杜家
1426,来宾
1427,来宾
1428,杨家店
1429,杨家营
1430,杨岗
1431,杨木
1432,杨村
1433,杨杖子
1434,杨林
1435,杨柳青
1436,杨树岭
1437,杨树湾
1438,杨漩
1439,杨陵
1440,杭州
1441,杭州
1442,杭锦旗
1443,松原
1444,松原
1445,松坎
1446,松坝
1447,松树
1448,松树台
1449,松树林
1450,松树镇
1451,松桃
1452,松江
1453,松江
1454,松江河
1455,松江镇
1456,松河
1457,松滋
1458,松青
1459,板城
1460,板石河
1461,枕头峰
1462,林东
1463,林口
1464,林家台
1465,林海
1466,林源
1467,林盛堡
1468,林西
1469,果松
1470,枝城
1471,枝江北
1472,枣子林
1473,枣庄
1474,枣庄
1475,枣庄
1476,枣强
1477,枣林
1478,枣阳
1479,柏村
1480,柏林
1481,柏果
1482,柞水
1483,查布嘎
1484,查干哈达
1485,查干特格
1486,查干芒和
1487,柯坪
1488,柯柯
1489,柳园
1490,柳园
1491,柳家庄
1492,柳州
1493,柳林南
1494,柳树
1495,柳树屯
1496,柳毛
1497,柳毛沟
1498,柳沟
1499,柳河
1500,柴沟堡
1501,柴河
1502,栟茶
1503,株洲
1504,株洲
1505,核桃园
1506,根河
1507,格尔木
1508,桂平
1509,桂林
1510,桂林
1511,桂林
1512,桃园
1513,桃山
1514,桃村
1515,桃村
1516,桐乡
1517,桐城
1518,桐子林
1519,桐木寨
1520,桐柏
1521,桐梓
1522,桑根达来
1523,桓龙湖
1524,桥北
1525,桥头
1526,桥湾
1527,桦南
1528,桦林
1529,桦皮厂
1530,梁山
1531,梁平
1532,梁底下
1533,梅州
1534,梅河口
1535,梧州
1536,梧州
1537,梨树镇
1538,棋子湾
1539,棋盘
1540,楚山
1541,楚雄
1542,楚鲁图
1543,榆林
1544,榆树
1545,榆树屯
1546,榆树川
1547,榆树沟
1548,榆次
1549,榆社
1550,榕江
1551,樟木头东
1552,樟树
1553,樟树
1554,横峰
1555,横江
1556,横沟桥东
1557,横道河子
1558,歙县
1559,歙县
1560,正定
1561,正定机场
1562,正镶白旗
1563,武义
1564,武义
1565,武乡
1566,武功
1567,武夷山
1568,武夷山东
1569,武夷山北
1570,武威
1571,武威
1572,武安
1573,武山
1574,武当山
1575,武昌
1576,武汉
1577,武清
1578,武穴
1579,武胜
1580,武陟
1581,武隆
1582,歪头山
1583,毛告吐
1584,毛坝
1585,毛坝
1586,毫州
1587,民乐
1588,民和南
1589,民族
1590,民权
1591,民福寺
1592,氡泉
1593,水地
1594,水家湖
1595,水富
1596,水沟
1597,水泉
1598,水洞
1599,水源
1600,永丰营
1601,永乐店
1602,永修
1603,永和
1604,永嘉
1605,永安
1606,永安乡
1607,永定
1608,永川
1609,永川
1610,永州
1611,永康
1612,永康
1613,永泰
1614,永济
1615,永济
1616,永甸
1617,永登
1618,永福南
1619,永胜
1620,永郎
1621,汇塘河
1622,汇流河
1623,汉中
1624,汉口
1625,汉寿
1626,汉川
1627,汉源
1628,汉阴
1629,汐子
1630,汕头
1631,汕尾
1632,汗苏鲁
1633,汝州
1634,汝箕沟
1635,江华
1636,江宁
1637,江宁
1638,江密峰
1639,江山
1640,江所田
1641,江桥
1642,江永
1643,江油
1644,江津
1645,江源
1646,江西村
1647,江都
1648,江门
1649,池州
1650,汤原
1651,汤头沟
1652,汤山城
1653,汤旺河
1654,汤池
1655,汤逊湖
1656,汤阴
1657,汨罗
1658,汨罗
1659,汪清
1660,汾河
1661,汾阳
1662,沁县
1663,沂南
1664,沂水
1665,沃皮
1666,沈丘
1667,沈家
1668,沈家河
1669,沈阳
1670,沈阳
1671,沈阳
1672,沈阳
1673,沐滂
1674,沙园
1675,沙坡头
1676,沙坨子
1677,沙城
1678,沙岭子
1679,沙日乃
1680,沙桥
1681,沙沙坡
1682,沙沱
1683,沙河市
1684,沙海
1685,沙湾
1686,沙湾县
1687,沙马拉达
1688,沟口
1689,沟帮子
1690,沥林北
1691,沧州
1692,沧州
1693,沭阳
1694,河口北
1695,河口南
1696,河唇
1697,河洛营
1698,河津
1699,河源
1700,河边
1701,油溪
1702,治安
1703,治山
1704,沿河城
1705,泉州
1706,泉水
1707,泉江
1708,泉阳
1709,泊头
1710,泔溪
1711,泗县
1712,泗水
1713,泗洪
1714,泗阳
1715,泡子
1716,泰和
1717,泰宁
1718,泰安
1719,泰山
1720,泰州
1721,泰康
1722,泰来
1723,泽普
1724,泾县
1725,泾川
1726,洋河
1727,洛湾三江
1728,洛碛
1729,洛门
1730,洛阳
1731,洛阳
1732,洛阳龙门
1733,洞庙河
1734,洪河
1735,洪洞
1736,洪洞
1737,洮南
1738,流水沟
1739,济南
1740,济南
1741,济南
1742,济宁
1743,济源
1744,浠水
1745,浩良河
1746,浮图峪
1747,海东西
